country;date;temperature_avg;temperature_min;temperature_max;precipitation;snow_depth
Norway;2018-08-07;14.70555556;10.22621359;19.04563107;1.019123506;0.0
Finland;2016-07-16;16.28571429;13.56644737;19.8248366;4.075773196;0.0
Norway;2018-10-31;3.3;0.47254902;5.795049505;3.74691358;26.44162437
Norway;2019-11-08;-4.978947368;-7.201923077;-2.18952381;0.777637131;36.90206186
Sweden;2019-04-09;-0.722222222;-5.096296296;2.018981481;0.245189003;184.0056022
Norway;2016-10-02;5.726315789;3.170689655;10.72844828;1.229927007;0.0
Sweden;2016-11-06;-3.15;-7.360538117;-2.471555556;1.777147488;43.02452316
Norway;2015-05-13;5.9;3.508411215;10.9266055;1.630685921;59.11214953
Norway;2019-07-12;12.89473684;9.189215686;18.61553398;0.29625;0.0
Finland;2016-09-18;7.067857143;2.190131579;12.56447368;0.023958333;0.0
Norway;2017-12-20;1.605263158;-0.383486239;5.103603604;5.130597015;175.7777778
Sweden;2019-08-20;15.48888889;10.40801887;19.6509434;1.598780488;0.0
Finland;2017-04-14;-4.407142857;-8.507189542;-0.962745098;0.246031746;611.0909091
Sweden;2015-01-09;-0.99;-5.763779528;0.528515625;2.734375;109.7172237
Finland;2015-05-11;7.685714286;3.951612903;11.44480519;1.400507614;242.5
Norway;2015-02-10;0.710526316;0.168181818;5.459633028;3.870758123;366.9398148
Finland;2016-06-25;16.83571429;11.89738562;21.06666667;1.970769231;0.0
Sweden;2016-07-17;15.16;10.88918919;18.42286996;0.821172638;0.0
Norway;2016-03-11;-0.278947368;-4.184821429;3.516521739;0.327007299;428.7155556
Sweden;2017-09-23;11.86666667;8.919282511;12.64459459;0.501331115;0.0
Sweden;2019-01-09;-2.333333333;-6.743457944;-1.117674419;0.310634648;142.7247956
Norway;2015-09-16;10.47222222;8.589090909;14.41441441;7.214801444;0.090497738
Sweden;2018-04-30;5.911111111;0.790825688;9.781192661;4.621212121;101.974026
Sweden;2017-12-16;-3.122222222;-7.133027523;-1.932876712;0.946711636;221.810585
Finland;2019-11-09;-3.585185185;-6.832679739;-1.8625;4.380571429;110.6875
Finland;2017-11-06;3.978571429;1.897368421;5.927631579;2.85026455;122.0
Finland;2015-06-05;10.17142857;5.522580645;14.10322581;0.249746193;0.0
Sweden;2019-01-14;-3.577777778;-7.995813953;-2.132407407;0.767182131;156.1891892
Finland;2016-05-30;17.06785714;9.407894737;22.57973856;0.728426396;0.0
Norway;2016-09-15;12.62631579;10.77068966;18.66410256;0.156;0.0
Sweden;2017-06-07;13.27777778;8.603181818;18.73484163;7.891584158;0.0
Norway;2017-02-06;-0.026315789;-2.257391304;1.51779661;0.674358974;165.4342105
Finland;2018-10-04;0.739285714;-2.274;5.145751634;0.824022346;0.0
Sweden;2018-06-07;14.51111111;5.655707763;18.57706422;0.101517707;0.0
Norway;2016-01-15;-8.868421053;-12.35652174;-5.654867257;2.845289855;208.9565217
Finland;2017-05-18;9.517857143;5.100653595;12.99607843;3.382978723;371.0
Finland;2017-06-02;4.232142857;1.426623377;6.863636364;0.780645161;155.0
Norway;2019-11-10;-6.142105263;-7.991262136;-3.308571429;1.966244726;51.16931217
Finland;2019-03-12;-9.514285714;-14.34933333;-2.862913907;0.043181818;481.3478261
Norway;2016-05-30;12.42105263;9.593103448;17.71538462;6.232600733;2.153153153
Finland;2016-01-25;-7.092857143;-9.187012987;-4.923225806;2.575;339.0625
Sweden;2018-12-26;0.277777778;-2.715962441;2.118224299;0.660204082;135.6851312
Finland;2015-09-09;10.37142857;5.733116883;14.80657895;0.002030457;0.0
Sweden;2017-06-21;12.63333333;7.680090498;16.43045455;0.828877888;0.0
Norway;2016-08-11;8.805263158;4.877586207;13.5137931;1.688;0.0
Finland;2015-06-04;9.760714286;6.705194805;13.12774194;0.736040609;0.0
Norway;2018-06-02;13.48421053;9.710185185;19.9;0.334469697;3.524509804
Sweden;2018-10-10;10.3;6.107476636;13.15209302;0.047008547;0.25
Norway;2015-09-24;10.48888889;8.789908257;14.34954955;10.03672727;0.0
Sweden;2017-11-03;3.166666667;-1.967889908;6.108715596;0.340740741;7.576601671
Norway;2018-07-05;14.21052632;9.966;20.855;0.107968127;0.0
Finland;2018-11-07;4.214285714;2.670547945;5.680821918;0.498314607;36.4
Finland;2017-03-27;1.360714286;-1.340789474;5.411688312;1.610526316;442.6428571
Finland;2019-03-10;-5.757142857;-9.111564626;-2.482666667;1.665168539;485.1578947
Sweden;2017-08-23;11.51111111;6.044594595;15.81261261;0.310631229;0.0
Finland;2015-11-05;0.367857143;-2.467549669;4.427922078;0.167839196;0.0
Sweden;2018-08-29;14.55714286;10.17897196;17.86103286;0.855366269;0.0
Norway;2015-09-22;9.644444444;7.438181818;12.66545455;4.905072464;0.0
Sweden;2017-05-09;1.355555556;-3.629017857;5.278571429;0.719275124;46.03825137
Norway;2019-08-21;11.5;8.725;16.13069307;3.223430962;0.0
Finland;2018-10-25;-0.403571429;-2.603355705;2.019594595;1.711731844;11.66666667
Finland;2016-08-02;14.64642857;11.52317881;18.60328947;4.482989691;0.0
Norway;2018-02-15;-1.578947368;-2.203809524;1.233333333;4.270833333;526.3133641
Sweden;2018-08-12;13.1125;9.554285714;16.99668246;3.040204429;0.0
Finland;2019-12-11;-2.97037037;-13.11776316;0.149342105;5.2;68.06666667
Sweden;2015-05-15;6.71;1.962753036;10.01341463;0.060793651;9.230769231
Sweden;2018-01-06;-4.677777778;-8.667431193;-3.186175115;0.296458685;296.5819209
Sweden;2015-01-24;-3.24;-12.56875;-4.157874016;1.763380282;249.2112676
Sweden;2015-01-31;-0.96;-4.641960784;-2.425098039;6.528169014;325.2415459
Finland;2016-07-23;18.78571429;14.27368421;22.44379085;0.929896907;0.0
Finland;2018-08-15;13.075;8.421052632;18.04444444;0.429444444;0.0
Sweden;2015-06-04;11.02;5.785062241;14.06652893;0.23472;0.0
Sweden;2018-06-02;18.61111111;9.158715596;23.88073394;0.140134907;0.0
Sweden;2019-02-02;-5.188888889;-9.186111111;-5.358986175;5.851551724;317.005814
Finland;2017-05-10;-0.107142857;-3.446052632;3.313157895;0.583597884;481.5
Norway;2018-05-13;10.85263158;5.45462963;17.6462963;0.18754717;11.01382488
Sweden;2019-02-20;-1.333333333;-6.774193548;2.025345622;2.885542169;218.2240437
Norway;2015-11-19;-1.638888889;-2.605405405;1.616814159;0.934057971;38.70232558
Sweden;2018-04-18;7.344444444;0.791284404;13.35275229;0.262668919;281.2188366
Finland;2017-01-28;-2.15;-5.730921053;0.805228758;0.144973545;344.7222222
Sweden;2017-08-26;12.04444444;7.063800905;15.29547511;1.628903654;0.0
Finland;2019-11-28;-2.351851852;-6.811688312;-0.95;10.52068966;154.6666667
Sweden;2018-06-04;14.51111111;10.5718894;19.26697248;0.097639123;0.0
Finland;2019-07-25;20.90714286;13.81523179;26.45620915;0.036158192;0.0
Norway;2017-01-14;-4.273684211;-6.193043478;-0.562068966;2.626007326;234.7702703
Finland;2017-12-23;-4.535714286;-8.732236842;-1.121568627;5.263783784;310.0588235
Finland;2017-07-23;14.66785714;9.357142857;19.01756757;2.183243243;0.0
Finland;2019-07-30;10.40714286;7.02745098;14.02727273;1.380225989;0.0
Sweden;2018-02-04;-9.788888889;-15.23623853;-8.046118721;0.19006734;434.3137255
Finland;2016-11-10;-8.353571429;-10.43289474;-5.250980392;3.062694301;66.64285714
Norway;2015-07-06;11.91111111;10.36261682;17.94862385;11.19386282;0.0
Norway;2016-06-22;12.43684211;8.946551724;17.35086207;0.393014706;0.0
Sweden;2018-04-25;5.377777778;2.169585253;9.587614679;0.888682432;145.6010929
Sweden;2018-09-13;11.7125;7.306976744;15.56478873;0.528717949;0.0
Sweden;2016-08-02;15.07;9.099099099;18.83705357;2.505211726;0.0
Finland;2018-08-17;18.46785714;13.45466667;22.42631579;3.398901099;0.0
Norway;2019-06-08;10.93888889;8.708737864;16.79134615;7.573417722;3.687150838
Finland;2017-09-14;10.03214286;7.685333333;12.38888889;3.788172043;0.0
Finland;2018-09-16;9.158823529;5.780536913;13.14133333;1.841758242;0.0
Sweden;2019-09-28;10.86666667;6.697663551;12.60277778;3.891403509;0.0
Sweden;2019-06-07;18.91111111;13.17981221;25.01805556;3.506423611;0.0
Norway;2019-09-15;8.911111111;6.017475728;12.45192308;12.61687764;0.0
Sweden;2016-07-14;15.93;11.00588235;20.34027149;1.52019544;0.0
Norway;2016-12-09;1.305263158;0.354782609;5.62;5.311355311;83.98230088
Sweden;2017-04-26;2.355555556;-1.741441441;6.505829596;0.336677632;97.80104712
Sweden;2018-01-02;1.3;-1.726267281;1.242201835;1.359527825;269.3922652
Norway;2017-12-01;-4.477777778;-9.00462963;-0.764485981;2.458955224;167.28125
Finland;2018-03-31;-4.653571429;-12.34533333;2.236423841;0.001666667;537.4090909
Finland;2019-05-31;8.739285714;5.682781457;12.65294118;2.318079096;2.5
Sweden;2017-06-26;12.24444444;8.619354839;15.78721461;2.308099174;0.0
Finland;2017-11-10;3.207142857;1.752;4.779738562;1.07606383;160.2857143
Finland;2018-12-01;-0.614285714;-2.791447368;1.909868421;1.106145251;41.83333333
Finland;2016-11-03;-2.460714286;-3.977777778;-1.123026316;0.285051546;22.33333333
Finland;2015-08-23;16.36071429;8.985064935;23.77207792;0.02893401;0.0
Norway;2018-11-12;5.510526316;4.878640777;8.673333333;5.041078838;2.731958763
Sweden;2017-09-14;10.86666667;8.469230769;13.21486486;3.575166667;0.0
Finland;2017-10-04;7.878571429;6.159868421;9.394771242;5.30212766;0.0
Sweden;2017-05-16;6.666666667;1.341628959;11.93257919;2.209719934;31.57024793
Finland;2017-08-01;16.67142857;12.53441558;20.37662338;2.495675676;0.0
Sweden;2016-11-19;3.2;0.183035714;3.359555556;1.049512987;68.67768595
Finland;2017-04-26;0.992592593;-1.9125;3.849350649;4.433684211;668.0
Sweden;2017-10-07;6.355555556;2.443835616;8.470909091;3.430884808;0.028818444
Norway;2019-01-08;-0.236842105;-2.034;2.250505051;2.145106383;134.5260417
Norway;2017-03-24;-0.094736842;-2.812605042;4.352941176;4.439852399;260.5333333
Norway;2019-01-19;-6.689473684;-8.497087379;-1.835576923;1.677118644;335.1283422
Norway;2018-03-26;-3.342105263;-5.698113208;1.343518519;1.098098859;517.0183486
Finland;2016-07-01;18.08214286;13.98954248;21.77124183;1.532820513;0.0
Sweden;2019-08-19;15.41111111;11.45070423;18.78873239;3.616376307;0.0
Norway;2019-10-27;-0.989473684;-2.157142857;3.468867925;1.772083333;14.15675676
Norway;2017-01-30;-1.716666667;-3.238793103;2.313675214;0.731501832;151.5695652
Sweden;2019-11-23;2.966666667;1.740465116;3.76712963;0.740246046;47.94117647
Sweden;2019-02-14;2.522222222;-3.892201835;5.659633028;0.695524957;267.7134986
Sweden;2016-05-12;9.41;1.997787611;15.99429825;0.624757282;2.793733681
Norway;2019-09-28;8.247368421;6.723300971;12.34056604;4.79623431;1.005586592
Norway;2015-03-28;1.305555556;-2.49009009;5.443636364;4.660507246;299.8617512
Finland;2017-09-05;9.260714286;4.598684211;14.83006536;0.0;0.0
Norway;2018-08-15;12.36315789;8.733980583;17.13076923;7.478087649;0.0
Finland;2015-10-10;-0.025;-2.892715232;4.54379085;0.003061224;5.0
Norway;2018-02-21;-5.131578947;-7.83271028;-0.879439252;0.903396226;548.4158879
Finland;2018-12-23;-14.75;-16.94635762;-12.022;0.390340909;132.6521739
Sweden;2018-10-02;4.466666667;-0.233486239;6.820183486;5.585299145;0.314285714
Sweden;2016-12-27;1.04;-5.122624434;2.261085973;0.190894309;95.78666667
Finland;2015-11-10;3.014285714;2.100657895;4.083766234;3.613930348;63.33333333
Sweden;2019-05-17;12.06666667;3.688888889;18.12232558;2.288123924;0.0
Norway;2018-01-29;-3.711111111;-4.747222222;-0.233027523;5.499619772;427.9212963
Finland;2019-10-25;7.385185185;4.998039216;8.276821192;5.863068182;50.0
Finland;2016-05-05;10.76785714;3.124836601;17.12156863;0.0;210.0
Norway;2016-02-03;-2.755555556;-5.1625;0.791150442;5.202919708;292.2785388
Norway;2017-11-05;2.116666667;1.199082569;5.601818182;5.520817844;14.93087558
Sweden;2016-11-10;-3.0;-8.058035714;-2.372888889;0.746428571;103.2307692
Finland;2016-05-01;8.260714286;1.736184211;14.34901961;0.014720812;327.4285714
Sweden;2017-12-06;-2.633333333;-7.171889401;-0.761187215;4.686003373;124.5
Norway;2018-04-04;-0.678947368;-2.901834862;3.584259259;4.543939394;530.5429864
Sweden;2016-02-27;-3.72;-13.18070175;-0.715418502;0.190982287;231.4246575
Finland;2017-12-05;-7.017857143;-9.28627451;-4.090131579;0.736756757;209.9333333
Finland;2018-04-14;4.203571429;-3.196052632;10.67581699;0.029834254;567.6875
Norway;2017-05-10;1.352631579;-0.3;5.588888889;4.431636364;69.10313901
Finland;2018-03-27;-7.967857143;-15.51513158;-2.398013245;0.257692308;542.7272727
Finland;2016-01-27;-1.410714286;-4.173376623;-0.085620915;2.715422886;362.5
Norway;2017-02-23;-4.463157895;-6.663793103;0.036440678;1.905860806;208.1165919
Finland;2017-02-05;-4.789285714;-6.867114094;-2.577483444;0.084574468;332.15
Finland;2017-05-12;1.478571429;-3.566666667;5.409210526;0.11957672;538.875
Finland;2018-03-22;-4.242857143;-7.812582781;-0.783006536;2.486263736;549.5
Norway;2017-01-22;-1.305263158;-2.736752137;2.006837607;3.659340659;159.7260274
Finland;2018-12-22;-13.89642857;-15.78533333;-9.864473684;0.514689266;129.5714286
Finland;2017-12-20;0.671428571;-2.047368421;1.603289474;5.96972973;316.4285714
Norway;2018-06-26;13.31578947;9.749038462;18.98190476;0.912977099;0.0
Norway;2015-07-05;13.35;10.05229358;19.52110092;5.023826715;0.0
Norway;2015-09-07;9.066666667;5.731818182;14.05315315;0.96101083;0.0
Norway;2017-01-08;-1.347368421;-3.795762712;3.199145299;4.397426471;170.6863636
Norway;2017-02-14;-2.189473684;-4.345299145;3.225423729;0.481318681;159.0352423
Finland;2016-03-21;-7.725;-12.39403974;-1.728947368;0.092929293;436.3571429
Norway;2015-12-25;1.994736842;0.435135135;6.3625;6.577898551;75.45454545
Norway;2015-05-14;4.429411765;2.092592593;9.004587156;0.879347826;54.54976303
Norway;2017-05-22;6.389473684;5.311111111;11.59745763;0.822710623;19.82142857
Norway;2019-04-26;9.368421053;6.068627451;15.1125;1.870833333;42.11917098
Norway;2015-01-03;0.042105263;-1.756481481;2.642201835;4.054316547;208.3255814
Finland;2017-12-10;-0.092857143;-1.591558442;1.125974026;2.531550802;251.2666667
Finland;2017-06-24;10.98214286;5.631372549;14.89220779;2.949462366;2.5
Finland;2016-09-08;11.075;8.786092715;14.90196078;0.15;0.0
Norway;2019-06-28;11.26315789;7.245192308;16.20576923;2.87;0.055248619
Sweden;2017-02-14;0.788888889;-3.308482143;5.825333333;0.014681892;138.2978723
Finland;2019-02-24;2.128571429;-1.435761589;4.515333333;0.698850575;425.6086957
Norway;2015-10-10;5.894444444;3.799090909;9.243243243;0.322181818;0.462962963
Finland;2016-11-01;-0.203571429;-1.307236842;1.094736842;0.627319588;20.0
Norway;2017-10-04;6.873684211;5.621621622;10.21607143;6.716849817;0.0
Norway;2018-10-07;2.6;-0.753921569;7.080392157;8.782186235;3.592592593
Finland;2017-03-13;0.042857143;-4.17254902;2.802614379;0.771808511;391.5
Norway;2017-11-15;1.027777778;-1.291262136;3.968269231;2.823684211;67.0
Finland;2017-10-18;3.810714286;2.224342105;6.147368421;0.712432432;10.0
Sweden;2017-06-06;13.46666667;6.528959276;18.48280543;4.661881188;0.0
Finland;2019-08-29;18.90357143;12.81568627;24.0;1.005714286;0.0
Sweden;2019-09-01;17.24444444;13.30607477;21.13703704;6.66234676;0.0
Finland;2016-01-02;-11.24285714;-13.09868421;-7.698709677;0.051515152;340.3333333
Sweden;2016-04-06;4.64;1.846902655;5.578854626;8.652998379;108.9153439
Finland;2017-01-08;-3.089285714;-7.773856209;-0.947019868;1.22962963;228.7777778
Norway;2018-12-29;-1.747368421;-2.618181818;2.547474747;4.18185654;115.2631579
Finland;2019-07-19;15.73928571;10.87189542;19.78896104;0.694318182;0.0
Norway;2017-10-21;5.8;4.733333333;8.282407407;6.313011152;1.590909091
Sweden;2018-11-29;0.644444444;-7.735321101;0.903225806;3.798461538;2.643051771
Finland;2017-07-19;11.78571429;8.69869281;15.30714286;1.854301075;0.0
Norway;2018-05-27;13.15263158;7.580555556;19.90373832;0.051320755;4.023923445
Sweden;2015-12-08;2.37;-4.1168;3.716532258;1.623832528;64.45945946
Sweden;2017-03-23;1.255555556;-4.027927928;4.87972973;0.164262295;174.4324324
Sweden;2019-09-26;8.644444444;4.296774194;13.39447005;0.20245614;0.0
Norway;2015-04-24;2.147058824;-0.255555556;6.392727273;3.940942029;148.9954545
Finland;2019-02-02;-15.44285714;-18.38657718;-11.72516556;1.355232558;432.3913043
Sweden;2016-08-18;14.41;10.5659292;17.42743363;3.349511401;0.0
Norway;2016-05-19;6.515789474;4.231896552;11.07521368;1.779562044;16.6328125
Finland;2016-12-17;-1.921428571;-5.552287582;-0.096052632;0.276165803;214.7647059
Norway;2015-03-29;1.666666667;-0.205454545;5.707207207;2.752173913;292.706422
Finland;2019-04-29;5.3;-1.779470199;10.95751634;0.075706215;187.2857143
Finland;2015-05-25;8.925;2.401290323;13.51103896;0.191370558;82.5
Norway;2018-01-13;-2.184210526;-4.431775701;0.111428571;0.745454545;323.2028302
Norway;2016-12-28;0.389473684;-2.08034188;3.895726496;4.036630037;152.6171171
Norway;2016-05-17;5.9;2.562931034;10.36495726;1.137226277;22.62790698
Sweden;2017-02-16;-0.833333333;-6.919642857;1.857847534;1.083360522;123.7046632
Finland;2015-03-29;0.764285714;-1.675324675;2.256493506;2.382653061;477.9285714
Sweden;2019-09-04;12.5;6.671361502;15.69485981;7.586865149;0.0
Norway;2019-01-05;1.773684211;0.155555556;4.668;1.526382979;112.7315789
Norway;2019-06-30;12.10526316;9.329807692;16.97211538;8.69790795;0.0
Sweden;2018-04-05;2.588888889;-1.729953917;4.707834101;4.981418919;394.386921
Finland;2016-07-02;19.95357143;14.21381579;23.75490196;3.010769231;0.0
Norway;2015-08-18;14.95;9.678181818;21.55272727;0.073646209;0.0
Norway;2015-06-06;8.555555556;6.826851852;13.48181818;7.085611511;9.575471698
Sweden;2018-11-14;4.233333333;1.218691589;5.464186047;0.296068376;2.066115702
Norway;2016-11-11;-3.533333333;-7.054310345;-0.112068966;1.076923077;79.03508772
Sweden;2019-10-20;5.333333333;0.209345794;5.946046512;2.046140351;5.848484848
Sweden;2019-11-29;-1.8375;-8.335813953;-0.354883721;1.066608084;96.40449438
Norway;2017-03-01;-1.510526316;-2.423076923;2.55;1.176470588;247.6
Norway;2019-01-31;-4.852631579;-7.658252427;-3.074285714;2.94893617;380.9375
Sweden;2016-06-20;13.25;7.04529148;16.84151786;2.67819063;0.0
Sweden;2019-09-03;12.32222222;5.779439252;15.74392523;3.446935201;0.0
Sweden;2016-06-16;14.91;8.910666667;20.37321429;5.682552504;0.0
Norway;2015-01-01;3.011111111;0.769369369;6.005504587;13.73189964;197.9859813
Sweden;2015-11-14;4.06;-0.890873016;4.461264822;0.85858748;15.38461538
Sweden;2017-05-10;1.533333333;-2.62027027;5.305381166;0.756342669;44.60055096
Norway;2018-08-20;10.21052632;8.081188119;14.45196078;2.047791165;0.0
Finland;2015-05-16;5.425;0.931168831;8.756774194;0.089340102;142.75
Finland;2018-03-10;-3.039285714;-5.366233766;-1.713636364;1.322404372;521.6315789
Norway;2015-12-26;-4.084210526;-5.608181818;2.43963964;2.761231884;98.21226415
Sweden;2019-09-23;6.577777778;1.46635514;10.69351852;0.030526316;0.0
Sweden;2018-01-17;-3.211111111;-5.852293578;-2.124434389;2.85682968;334.7938144
Finland;2015-01-17;0.325;-1.042307692;1.374358974;2.079292929;321.6086957
Norway;2015-09-08;9.766666667;7.000909091;14.89459459;0.263898917;0.045045045
Finland;2019-02-20;-6.171428571;-8.92739726;-1.104666667;1.174712644;461.0909091
Norway;2015-10-20;4.127777778;2.457798165;7.434234234;2.440942029;0.826484018
Finland;2015-09-24;11.925;8.900662252;15.03881579;2.72893401;0.0
Finland;2019-11-17;0.292592593;-3.475974026;1.768627451;2.095454545;150.1875
Sweden;2015-12-02;1.42;-5.413095238;2.116;1.150402576;56.81940701
Sweden;2015-04-23;7.25;2.585542169;10.12031873;0.214490446;68.48404255
Sweden;2019-11-10;-3.011111111;-7.291705069;-3.292626728;1.624035088;43.37243402
Finland;2016-01-03;-10.16666667;-13.55974026;-6.995424837;0.707070707;284.7777778
Finland;2018-06-16;16.71071429;9.967625899;21.93642857;0.023333333;0.0
Norway;2015-06-04;7.361111111;4.779090909;11.00636364;2.808992806;10.79069767
Finland;2019-06-06;20.32857143;12.16776316;26.11633987;0.158522727;0.0
Finland;2019-03-15;0.157142857;-1.635333333;1.025503356;2.812290503;517.8
Sweden;2019-12-31;1.722222222;-2.290277778;4.376605505;0.848161121;131.5833333
Finland;2017-01-25;-6.028571429;-16.51533333;-2.178666667;1.093121693;361.1764706
Sweden;2016-09-08;15.19;9.58061674;18.70442478;0.050403877;0.0
Sweden;2019-11-15;0.066666667;-5.85;0.947706422;0.778596491;72.98153034
Sweden;2016-06-24;17.99;12.22171946;22.63018018;2.622940226;0.0
Finland;2018-07-14;19.64285714;13.90927152;25.49346405;1.435393258;0.0
Norway;2019-06-24;12.0;7.177884615;16.775;3.700840336;0.0
Sweden;2017-07-09;14.83333333;9.346330275;19.7293578;1.07960199;0.0
Norway;2015-07-02;15.37222222;10.65909091;21.81272727;2.294584838;0.0
Sweden;2015-05-12;9.31;6.042857143;13.46680162;6.292698413;15.88390501
